Date, Open, High, Low, Close
7/29/2019,1094.07,1095.99,1084.6,1092.56
7/26/2019,1097.13,1101.91,1092.11,1098.54
7/25/2019,1104.58,1106.77,1092.51,1097.47
7/24/2019,1115.13,1115.13,1098.48,1106.76
7/23/2019,1120.54,1127.45,1113.03,1116.53
7/22/2019,1117,1127,1106.62,1115.08
7/19/2019,1109.63,1123.28,1109.58,1116.29
7/18/2019,1102.85,1107.88,1097.1,1104.61
7/17/2019,1118.5,1118.5,1102.65,1106.98
7/16/2019,1110.91,1132.59,1110.23,1118.51
7/15/2019,1106.78,1115.78,1103.42,1112.32
7/12/2019,1094.64,1107.73,1094.64,1103.82
7/11/2019,1091.83,1094.04,1085.89,1090.86
7/10/2019,1102.46,1106.35,1092.63,1093.83
7/9/2019,1083.56,1090.56,1077.79,1090.43
7/8/2019,1106.29,1111.63,1092.68,1094.35
7/5/2019,1096.85,1107.3,1088.32,1106.06
7/3/2019,1113.18,1114.95,1107.08,1111.31
7/2/2019,1124.38,1124.38,1111.51,1114.2
7/1/2019,1138.72,1141.72,1125.72,1130.35
6/28/2019,1115.27,1121.92,1111.66,1121.05
6/27/2019,1110.69,1112.36,1103.34,1110.82
6/26/2019,1095.24,1109.28,1095.24,1107.44
6/25/2019,1089.52,1091.38,1080.32,1083.21
6/24/2019,1094.95,1095.16,1085.74,1086.87
6/21/2019,1096.68,1100.9,1093.51,1093.65
6/20/2019,1109.66,1115.99,1098.27,1098.65
6/19/2019,1090.73,1096.29,1082.21,1091.8
6/18/2019,1063.48,1092.9,1063.48,1087.94
6/17/2019,1052.33,1056.72,1041.32,1048.75
6/14/2019,1072.73,1072.73,1053.21,1054.68
6/13/2019,1077.06,1085.32,1074.75,1082.25
6/12/2019,1075.69,1079.22,1066.86,1068.06
6/11/2019,1061.68,1082.33,1061.68,1078.86
6/10/2019,1045.53,1054.28,1045.1,1046.04
6/7/2019,1035.25,1043.43,1028.92,1039.26
6/6/2019,1031.42,1038.68,1025.19,1034.54
6/5/2019,1047.2,1048.27,1025.73,1030.96
6/4/2019,1038.24,1050.52,1036.04,1050.34
6/3/2019,1008.95,1032.15,1008.95,1028.05
5/31/2019,1013.16,1019.32,1002.67,1006.62
5/30/2019,1033.21,1041.49,1025.07,1027.12
5/29/2019,1028.08,1035.28,1021.27,1034.83
5/28/2019,1051.94,1055.63,1042.38,1042.77
5/24/2019,1047.91,1050.15,1039.08,1039.81
5/23/2019,1039.71,1039.71,1023.35,1032.79
5/22/2019,1072.03,1072.96,1052.97,1054.65
5/21/2019,1051.38,1073.37,1048.43,1071.37
5/20/2019,1056.67,1060.28,1047.93,1049.27
5/17/2019,1059.18,1066.56,1053.75,1061.34
5/16/2019,1068.33,1077.95,1062.48,1065.1
5/15/2019,1047.65,1064.44,1042.93,1062.86
5/14/2019,1054,1066.89,1053.35,1062.52
5/13/2019,1072.49,1072.78,1038,1045.01
5/10/2019,1080.59,1093.09,1067.68,1088.8
5/9/2019,1072.24,1086.53,1066.21,1083.65
5/8/2019,1086.05,1101.49,1086.05,1088.49
5/7/2019,1103.34,1105.54,1087.16,1098.2
5/6/2019,1110.58,1116.42,1098.48,1113.6
5/3/2019,1097.28,1132.16,1097.28,1130.52
5/2/2019,1083.59,1090.67,1081.41,1086.59
5/1/2019,1113.09,1113.48,1086.58,1088.07
4/30/2019,1117.65,1119.09,1106.31,1112.9
4/29/2019,1116.96,1120.16,1111.15,1119.4
4/26/2019,1115,1120.23,1110.25,1117.48
4/25/2019,1123.22,1124.75,1109.7,1115.31
4/24/2019,1146.84,1146.84,1122.85,1124.83
4/23/2019,1143.91,1156.34,1143.1,1151.07
4/22/2019,1159.04,1159.04,1139.1,1146.38
4/18/2019,1172.58,1174.86,1157.28,1162.62
4/17/2019,1183.45,1192.54,1167.66,1171.94
4/16/2019,1172.23,1183.23,1171.1,1174.31
4/15/2019,1176.15,1176.24,1166.18,1171.64
4/12/2019,1180.34,1184.1,1169.64,1172.22
4/11/2019,1183.58,1183.58,1164.65,1169.31
4/10/2019,1195.57,1196.51,1185.41,1189.85
4/9/2019,1208.89,1208.89,1187.88,1189.75
4/8/2019,1215.4,1219.11,1204.31,1217.67
4/5/2019,1206.73,1215.03,1205.02,1211.39
4/4/2019,1194.06,1204.06,1189.94,1203.73
4/3/2019,1205.81,1212.3,1193.11,1195.45
4/2/2019,1199.97,1200.13,1182.14,1189.78
4/1/2019,1178.57,1197.91,1177.86,1192.67
3/29/2019,1148.75,1164.06,1148.49,1154.44
3/28/2019,1132.75,1138.87,1123.98,1136.55
3/27/2019,1136.9,1138.46,1119.3,1129.19
3/26/2019,1135.9,1146.68,1133.49,1139.77
3/25/2019,1122.16,1138.03,1116.88,1126.24
3/22/2019,1159.48,1159.48,1121.81,1122.01
3/21/2019,1164.51,1174.4,1162.5,1171
3/20/2019,1163.71,1174.62,1145.01,1165.84
3/19/2019,1178.05,1188.4,1160.96,1166.74
3/18/2019,1157.83,1168.4,1155.53,1166.79
3/15/2019,1144.87,1158.15,1144.87,1148.5
3/14/2019,1152.98,1153.35,1142.57,1143.66
3/13/2019,1148.9,1164.15,1148.66,1158.89
3/12/2019,1142.18,1153.73,1141.65,1143.63
3/11/2019,1113.71,1139.44,1113.49,1139.3
3/8/2019,1129.32,1129.32,1105.34,1109.79
3/7/2019,1146.16,1146.16,1124.94,1129.32
3/6/2019,1172.73,1173.67,1150.55,1151.14
3/5/2019,1169.25,1177.15,1167.62,1168.63
3/4/2019,1165.24,1174.38,1158.46,1169.99
3/1/2019,1168.06,1177.63,1160.73,1167.63
2/28/2019,1175.21,1175.21,1159.53,1161.72
2/27/2019,1186.17,1186.45,1174.64,1175.91
2/26/2019,1186.17,1195.04,1183.31,1184.56
2/25/2019,1188.43,1194.47,1182.31,1192.84
2/22/2019,1173.49,1186.42,1173.49,1182.82
2/21/2019,1159.92,1167.23,1156.91,1166.32
2/20/2019,1147.73,1169.53,1144.08,1164.16
2/19/2019,1140.11,1151.01,1134.76,1144.96
2/15/2019,1139.63,1146.04,1136.5,1140.11
2/14/2019,1125.34,1134.72,1123.25,1130
2/13/2019,1140.69,1143.66,1128.67,1131.87
2/12/2019,1112.58,1131.95,1112.58,1130.46
2/11/2019,1105.13,1108.76,1097.89,1106.96
2/8/2019,1101.24,1108.67,1092.44,1105.53
2/7/2019,1123.57,1126.09,1102.56,1110.99
2/6/2019,1130.25,1138.59,1126.08,1127.73
2/5/2019,1136.27,1139.12,1131.45,1135.79
2/4/2019,1135.2,1141.28,1126.7,1138.33
2/1/2019,1137.99,1141.72,1133.13,1138.04
1/31/2019,1140.14,1155.8,1132.21,1151
1/30/2019,1124.21,1153.18,1123.23,1146.35
1/29/2019,1113.74,1115.97,1103.59,1103.73
1/28/2019,1101,1101,1086.76,1093.92
1/25/2019,1127.82,1138.53,1116.92,1125.41
1/24/2019,1099.11,1109.71,1097.08,1104.22
1/23/2019,1101.9,1108.81,1089.4,1100.9
1/22/2019,1104.38,1104.38,1082.95,1094.27
1/18/2019,1113.16,1122.45,1106.58,1118.95
1/17/2019,1084.05,1113.58,1082.37,1104.38
1/16/2019,1078.09,1090.43,1077.9,1088.01
1/15/2019,1087.37,1090.97,1068.68,1075.79
1/14/2019,1079.92,1092.79,1076.03,1083.47
1/11/2019,1091.03,1098,1083.06,1092.79
1/10/2019,1089.87,1098.98,1084.65,1098.98
1/9/2019,1096.08,1103.58,1087.59,1101.39
1/8/2019,1073.76,1084.59,1068.36,1080.06
1/7/2019,1070.97,1077.41,1057.56,1064.11
1/4/2019,1023.9,1068.35,1023.9,1063.47
1/3/2019,1018.92,1020.33,996.9,999.85
1/2/2019,991.34,1026.2,986.72,1026
12/31/2018,1013.78,1021.2,997.69,1013.13
12/28/2018,1013.35,1023.35,1007.05,1010.7
12/27/2018,995.19,1012.21,984.42,1012.16
12/26/2018,985.84,1020.34,979.44,1020.3
12/24/2018,1001.57,1005.73,983.75,983.75
12/21/2018,1016.68,1027.3,1000.32,1002.11
12/20/2018,1025.25,1036.92,1003.26,1013.42
12/19/2018,1050.04,1067.76,1012.17,1016.86
12/18/2018,1040.28,1050.34,1038.91,1042.83
12/17/2018,1044.49,1064.54,1027.98,1031.85
12/14/2018,1040.69,1053.88,1034.49,1037.42
12/13/2018,1059.71,1065.46,1051.33,1054.71
12/12/2018,1041.85,1066.85,1041.85,1051.68
12/11/2018,1055.5,1061.09,1033.67,1041.85
12/10/2018,1051.69,1053.72,1027.02,1036.9
12/7/2018,1090.92,1100.02,1055.44,1058.35
12/6/2018,1069.35,1083.15,1055,1083.15
12/4/2018,1129.42,1134.35,1098.9,1100.23
12/3/2018,1127.84,1144.47,1125.84,1133.11
11/30/2018,1088.64,1099.05,1088.46,1098.77
11/29/2018,1092.51,1101.7,1084.98,1096.11
11/28/2018,1069.04,1097.94,1047.15,1097.56
11/27/2018,1073.76,1079.29,1056.38,1063.65
11/26/2018,1096.58,1108.04,1085.07,1089.6
11/23/2018,1110.61,1110.61,1099.14,1102.87
11/21/2018,1137.04,1155.66,1135.35,1144.85
11/20/2018,1156.57,1156.57,1118.53,1126
11/19/2018,1180.96,1183.75,1164.62,1171.74
11/16/2018,1179.03,1191.08,1174.5,1186.42
11/15/2018,1153.58,1183.64,1151.6,1180.2
11/14/2018,1161.94,1171.3,1141,1154.88
11/13/2018,1158.17,1180.47,1153.88,1163.41
11/12/2018,1180.81,1181.59,1159.78,1161.03
11/9/2018,1190.4,1194.58,1167.19,1181.76
11/8/2018,1229.3,1232.03,1206,1212.39
11/7/2018,1231.32,1235.44,1220.47,1230.49
11/6/2018,1221.25,1226.7,1213.96,1222.29
11/5/2018,1221.29,1234.68,1213.69,1221.1
11/2/2018,1211.61,1234.54,1201.08,1217.86
11/1/2018,1189.88,1206.07,1174.43,1201.92
10/31/2018,1154.31,1179.52,1154.31,1174.67
10/30/2018,1127.8,1147.5,1124.58,1142.27
10/29/2018,1159.53,1169.34,1119.43,1129.31
10/26/2018,1129.9,1153.48,1121.49,1147.21
10/25/2018,1139.23,1157.93,1134.75,1151.89
10/24/2018,1185.48,1189.95,1122.73,1123.41
10/23/2018,1209.46,1209.46,1157.74,1185.91
10/22/2018,1199.92,1212.21,1192.12,1209.46
10/19/2018,1203.32,1209.64,1186.69,1193.89
10/18/2018,1225.04,1225.04,1197.52,1198.64
10/17/2018,1229.68,1234.52,1211.22,1232.95
10/16/2018,1212.19,1230.9,1212.19,1224.78
10/15/2018,1218.25,1226.63,1209.87,1212.19
10/12/2018,1199.5,1222.5,1199.5,1217.31
10/11/2018,1205.76,1221.13,1194.63,1199.5
10/10/2018,1247.34,1247.34,1208.24,1208.24
10/9/2018,1247.54,1264.68,1238.65,1252.96
10/8/2018,1239.32,1250.8,1231.81,1248.71
10/5/2018,1252.57,1252.87,1234.92,1247.15
10/4/2018,1283,1285.75,1254.49,1262.75
10/3/2018,1291.9,1297.07,1280.51,1283.81
10/2/2018,1273.71,1283.04,1267.94,1278.49
10/1/2018,1269.84,1276.82,1254.22,1269.97
9/28/2018,1259.4,1276.56,1257.85,1264.69
9/27/2018,1270.52,1276.02,1264.34,1269.58
9/26/2018,1284.61,1284.65,1269.37,1270.97
9/25/2018,1261.54,1285.45,1261.54,1284.38
9/24/2018,1267.5,1277.75,1254.67,1254.86
9/21/2018,1271.55,1272.17,1262.53,1267.09
9/20/2018,1277.18,1279.87,1260.87,1268.48
9/19/2018,1245.17,1263.92,1245.17,1250.02
9/18/2018,1221.74,1241.74,1219.82,1237.01
9/17/2018,1207.01,1217.56,1205.81,1211.52
9/14/2018,1189.93,1204.77,1189.93,1202.23
9/13/2018,1183.23,1193.52,1178.47,1184.44
9/12/2018,1157.97,1188.17,1157.97,1183.23
9/11/2018,1156.69,1159.64,1144.89,1157.97
9/10/2018,1182.57,1184.92,1169.33,1170.33
9/7/2018,1187.88,1190.64,1171.71,1181.79
9/6/2018,1187.87,1199.35,1178.33,1187.88
9/5/2018,1177.59,1190.41,1172.12,1184.44
9/4/2018,1195.07,1195.07,1176.69,1178.75
8/31/2018,1204.92,1216.94,1201.76,1214.95
8/30/2018,1231.14,1231.14,1203.44,1208.49
8/29/2018,1238.71,1247.27,1228.61,1242.88
8/28/2018,1250.92,1254.85,1235.77,1239.87
8/27/2018,1227.79,1247.37,1227.02,1242.59
8/24/2018,1217.7,1222.78,1213.88,1221.96
8/23/2018,1219.12,1219.33,1193.47,1194.01
8/22/2018,1218.25,1225.58,1215.57,1224.62
8/21/2018,1213.6,1225.94,1211.21,1212.93
8/20/2018,1207.43,1217.09,1207.43,1212.48
8/17/2018,1184.02,1201.85,1173.58,1198.97
8/16/2018,1189.6,1196.1,1183,1184.02
8/15/2018,1197.85,1197.85,1165.53,1177.28
8/14/2018,1223.9,1230.58,1217.44,1222.74
8/13/2018,1232.81,1238.48,1213.71,1221.64
8/10/2018,1244.42,1244.42,1225.6,1235.91
8/9/2018,1283.3,1283.3,1261.89,1262.36
8/8/2018,1296.59,1297.84,1277.03,1284.45
8/7/2018,1303.72,1315,1287.33,1288.06
8/6/2018,1290.67,1292.59,1284.76,1286.5
8/3/2018,1283.75,1303.47,1283.75,1298.71
8/2/2018,1291.01,1291.01,1268.26,1284.93
8/1/2018,1327.61,1327.61,1309.73,1310.75
7/31/2018,1336.81,1336.81,1322.31,1327.61
7/30/2018,1338.74,1342.91,1330.7,1331.4
7/27/2018,1337.05,1340.95,1326.8,1332.6
7/26/2018,1331.35,1335.41,1319.42,1328.35
7/25/2018,1328.9,1341.85,1320.51,1341.67
7/24/2018,1313.54,1352.38,1313.54,1330.74
7/23/2018,1282.28,1298.85,1282.09,1294.1
7/20/2018,1271.18,1283.95,1270.7,1276.12
7/19/2018,1279.78,1279.78,1261.91,1270.5
7/18/2018,1285.69,1298.46,1276.93,1295.8
7/17/2018,1263,1284.24,1263,1281.51
7/16/2018,1270.71,1274.11,1257.58,1262.53
7/13/2018,1270.77,1279.74,1262.14,1273.74
7/12/2018,1269.72,1275.25,1261.46,1271.53
7/11/2018,1267.09,1273.85,1252.03,1259.46
7/10/2018,1294.17,1299.65,1285.43,1296.25
7/9/2018,1281.51,1296.37,1275.39,1294.6
7/6/2018,1253.09,1276.25,1249.15,1272.52
7/5/2018,1250.45,1260.3,1246.36,1258.22
7/3/2018,1255.76,1257.47,1238.05,1239.91
7/2/2018,1242.15,1249.03,1237.59,1246.02
6/29/2018,1263.43,1270.74,1253.19,1254.86
6/28/2018,1244.86,1256.17,1233.4,1252.46
6/27/2018,1273.42,1279.01,1247.64,1249.44
6/26/2018,1263.41,1273.99,1252.76,1270.94
6/25/2018,1291.31,1291.31,1248.05,1261.23
6/22/2018,1295.74,1309.51,1295.62,1305.07
6/21/2018,1298.3,1298.3,1275.79,1277.79
6/20/2018,1296.77,1304.82,1286.86,1304.42
6/19/2018,1316.58,1316.58,1262.12,1285.8
6/18/2018,1297.84,1318.94,1296.19,1316.58
6/15/2018,1333.59,1333.59,1302.9,1313.23
6/14/2018,1360.16,1360.63,1344.09,1347.57
6/13/2018,1361.38,1366.32,1343.66,1354.94
6/12/2018,1360.66,1370.57,1354.92,1361.38
6/11/2018,1359.63,1372.55,1358.79,1359.35
6/8/2018,1358.05,1362.48,1346.94,1354.28
6/7/2018,1389.81,1389.81,1337.15,1354.9
6/6/2018,1378.28,1392.18,1374.47,1392.15
6/5/2018,1362.05,1372.88,1357.84,1366.08
6/4/2018,1360.31,1365.63,1350.03,1358.01
6/1/2018,1340.4,1353.58,1340.4,1349.1
5/31/2018,1343.47,1354.4,1320.99,1324.79
5/30/2018,1316.06,1340.47,1316.06,1331.32
5/29/2018,1320.65,1333.18,1304.04,1308.51
5/25/2018,1359.15,1359.15,1339.15,1345
5/24/2018,1372.21,1373.06,1356.23,1367.52
5/23/2018,1383.44,1383.44,1360.19,1373.09
5/22/2018,1400.72,1412.6,1395.64,1397.11
5/21/2018,1413.92,1414.56,1393.93,1396.37
5/18/2018,1419.18,1422.46,1401.4,1406.4
5/17/2018,1428.91,1439.46,1421.65,1428.04
5/16/2018,1411.94,1435.41,1411.7,1430.58
5/15/2018,1383.03,1401.44,1378.11,1401.28
5/14/2018,1405.95,1408.86,1396.14,1399.37
5/11/2018,1399,1414.15,1392.95,1393.66
5/10/2018,1376.55,1397.19,1376.55,1391.83
5/9/2018,1363.6,1370.5,1361.68,1367.5
5/8/2018,1359.96,1359.96,1348.65,1355.66
5/7/2018,1363.61,1373.69,1359.51,1362.02
5/4/2018,1342.69,1371.69,1338.55,1363.61
5/3/2018,1343.11,1358.74,1330.29,1350.71
5/2/2018,1345.5,1354.72,1335.31,1337.9
5/1/2018,1338.82,1338.82,1305.5,1332.38
4/30/2018,1358.04,1369.81,1342.37,1345.96
4/27/2018,1380.17,1380.27,1346.93,1353.37
4/26/2018,1359.44,1384.47,1359.06,1382.13
4/25/2018,1342.75,1361.07,1332.12,1348.89
4/24/2018,1361.08,1380.49,1338.33,1356.73
4/23/2018,1356.87,1362.76,1344.27,1351.52
4/20/2018,1381.33,1381.33,1363.41,1369.7
4/19/2018,1377.25,1384.85,1365.69,1380.75
4/18/2018,1359.24,1389.43,1359.24,1377.25
4/17/2018,1318.35,1337.42,1317.41,1333.46
4/16/2018,1313.41,1313.41,1298.88,1309.69
4/13/2018,1321.01,1325.69,1303.92,1307.1
4/12/2018,1299.87,1316.94,1297.75,1310.92
4/11/2018,1295.46,1307.5,1291.09,1296.99
4/10/2018,1279.2,1305.18,1279.2,1299.78
4/9/2018,1264.82,1270.82,1250.21,1253.08
4/6/2018,1284.73,1288.17,1250.12,1260.46
4/5/2018,1283.49,1304.32,1283.34,1299.03
4/4/2018,1247.96,1265.22,1231.26,1263.52
4/3/2018,1268.43,1281.07,1261.94,1269.02
4/2/2018,1268.07,1283.29,1248.83,1257.79
3/29/2018,1243.34,1282.08,1243.34,1272.84
3/28/2018,1236.41,1236.41,1217.36,1231.94
3/27/2018,1275.13,1275.13,1236.32,1242.64
3/26/2018,1254.57,1266.87,1244.48,1264.28
3/23/2018,1264.34,1267.73,1236.92,1237.24
3/22/2018,1321.98,1321.98,1259.84,1260.15
3/21/2018,1312.1,1346.25,1312.1,1343.03
3/20/2018,1310.96,1318.99,1300.96,1306.69
3/19/2018,1323.6,1323.84,1295.52,1308.06
3/16/2018,1329.53,1349.84,1323.76,1337.05
3/15/2018,1343.13,1343.82,1325.96,1328.51
3/14/2018,1369.28,1374.23,1340.44,1342.22
3/13/2018,1377.8,1389.81,1357.57,1359.86
3/12/2018,1367.2,1377.93,1365.66,1375.08
3/9/2018,1371.54,1376.1,1356.18,1365.14
3/8/2018,1380.05,1380.05,1345.52,1358.38
3/7/2018,1372.76,1387.5,1368.06,1383.64
3/6/2018,1378.76,1394.4,1374.72,1384.25
3/5/2018,1363.87,1386.63,1360.72,1378.76
3/2/2018,1380.78,1381.52,1345.31,1378.67
3/1/2018,1394.84,1413.28,1378.16,1393.18
2/28/2018,1430.79,1431.25,1381.54,1381.7
2/27/2018,1448.75,1449.45,1426.69,1428.93
2/26/2018,1441.19,1454.29,1433,1453.17
2/23/2018,1417.26,1426.77,1410.8,1426.22
2/22/2018,1417.37,1427.59,1411.61,1412.39
2/21/2018,1418.25,1437.58,1402.48,1402.84
2/20/2018,1426.15,1444.73,1406.38,1413.66
2/16/2018,1399.17,1450.59,1390.95,1442.18
2/15/2018,1413,1415.81,1391.08,1407.52
2/14/2018,1334.82,1397.07,1332.11,1396.11
2/13/2018,1325.68,1348.38,1325.49,1345.04
2/12/2018,1306.93,1337.49,1305.87,1329.19
2/9/2018,1293.79,1306.07,1249.14,1299.03
2/8/2018,1320.73,1324.94,1272.33,1272.75
2/7/2018,1332.92,1345.66,1315.06,1316.53
2/6/2018,1292.9,1350.17,1285.74,1342.9
2/5/2018,1332.18,1358.5,1295.9,1302.87
2/2/2018,1382.36,1382.36,1335.96,1336.48
2/1/2018,1389.83,1406.53,1387.04,1395.22
1/31/2018,1415.81,1422.87,1382.36,1389.47
1/30/2018,1425.19,1425.41,1396.13,1402.25
1/29/2018,1436.79,1442.2,1424.74,1425.19
1/26/2018,1424.7,1441.33,1420.01,1436.25
1/25/2018,1435.44,1440.48,1414.29,1421.13
1/24/2018,1422.86,1430.8,1417.92,1423.48
1/23/2018,1407.23,1412.45,1390.17,1407.21
1/22/2018,1419.22,1419.22,1406.5,1417.3
1/19/2018,1415.03,1421.79,1406.05,1417.18
1/18/2018,1423.8,1426.74,1409.32,1410.24
1/17/2018,1410.73,1429.38,1409.4,1426.57
1/16/2018,1425.34,1430.31,1399.01,1405.38
1/12/2018,1438.65,1443.82,1428.88,1435.67
1/11/2018,1400.44,1433.18,1400.44,1432.33
1/10/2018,1381.3,1393.61,1379.56,1391.31
1/9/2018,1395.48,1395.48,1383.29,1385.63
1/8/2018,1380.13,1396.7,1377.12,1395.48
1/5/2018,1370.56,1374.62,1359.05,1374.38
1/4/2018,1363.57,1377.65,1362.24,1369.03
1/3/2018,1345.43,1360.74,1339.48,1356.83
1/2/2018,1295.55,1340.37,1295.55,1340.23
12/29/2017,1296.45,1296.45,1283.03,1285.04
12/28/2017,1282.7,1294.05,1282.7,1293.28
12/27/2017,1286.39,1287.37,1276.21,1277.83
12/26/2017,1269.56,1284.83,1267.05,1282.79
12/22/2017,1271.31,1271.31,1263.81,1268.04
12/21/2017,1263.14,1275.43,1263.03,1273.56
12/20/2017,1251.59,1263.64,1245.48,1258.8
12/19/2017,1229.55,1237.4,1228.36,1234.75
12/18/2017,1210.46,1232.4,1210.46,1230.36
12/15/2017,1184.74,1206.31,1184.74,1200.46
12/14/2017,1200.05,1207.14,1184.57,1184.74
12/13/2017,1202.29,1206.84,1194.33,1206.62
12/12/2017,1196.1,1206.12,1194.15,1204.54
12/11/2017,1198.37,1204.26,1197.63,1199.61
12/8/2017,1179.18,1190.4,1175.5,1187.31
12/7/2017,1162.82,1172.43,1159.55,1171.57
12/6/2017,1162.9,1175.71,1162.62,1167.72
12/5/2017,1177.16,1177.16,1160.32,1160.63
12/4/2017,1174.91,1192.93,1174.91,1184.26
12/1/2017,1166.11,1177.32,1148.25,1162.43
11/30/2017,1164.92,1168.57,1160.1,1162.06
11/29/2017,1160.85,1171.54,1157.66,1162.21
11/28/2017,1157.92,1162.08,1153.89,1161.55
11/27/2017,1168.04,1168.05,1150.56,1156.2
11/24/2017,1167.75,1173.75,1163.56,1165.42
11/22/2017,1153.1,1161.28,1153.1,1157.69
11/21/2017,1142.21,1152.77,1142.21,1146.14
11/20/2017,1122.97,1132.89,1121.23,1132.64
11/17/2017,1109.76,1126.31,1109.35,1122.97
11/16/2017,1112.96,1115.23,1108.6,1112.44
11/15/2017,1133.32,1133.87,1079.9,1105.32
11/14/2017,1133.32,1133.87,1104.67,1107.49
11/13/2017,1134.53,1147.24,1130.13,1140.26
11/10/2017,1152.67,1157.38,1137.41,1144.35
11/9/2017,1156.88,1156.88,1142.78,1147.82
11/8/2017,1163.63,1170.29,1157.94,1168.04
11/7/2017,1187.02,1187.02,1165.27,1168.43
11/6/2017,1180.15,1189.71,1179.83,1187.75
11/3/2017,1183.55,1183.78,1162.97,1171.58
11/2/2017,1179.01,1190.42,1178.65,1185.08
11/1/2017,1179.27,1197.7,1168.41,1174.04
10/31/2017,1170.59,1171.05,1159.92,1162.59
10/30/2017,1195.5,1195.5,1174.39,1175.84
10/27/2017,1187.92,1198.61,1181.83,1195.46
10/26/2017,1207.19,1215.07,1195.27,1195.58
10/25/2017,1213.78,1214.8,1197.34,1207.19
10/24/2017,1199.99,1221.04,1199.03,1219.78
10/23/2017,1208.24,1214.04,1199.86,1199.92
10/20/2017,1207.86,1215.18,1205.13,1211.32
10/19/2017,1184.02,1200.46,1175.18,1200.41
10/18/2017,1191.47,1196.28,1183.42,1193.06
10/17/2017,1201.81,1202.94,1190.15,1191.2
10/16/2017,1219.07,1229.29,1200.58,1203.42
10/13/2017,1192.59,1209.65,1192.02,1208.31
10/12/2017,1157.29,1169.63,1156.75,1164.97
10/11/2017,1152.82,1161.96,1151.88,1155.77
10/10/2017,1157.36,1161,1152.22,1155.51
10/9/2017,1172.45,1172.81,1148.24,1152.2
10/6/2017,1175.72,1177.02,1169.54,1174.25
10/5/2017,1189.96,1196.49,1179.36,1180.2
10/4/2017,1180.58,1191.39,1180.58,1183.01
10/3/2017,1177.08,1180.88,1168.46,1180.58
10/2/2017,1157.6,1174.59,1157.3,1170.48
